indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,GMB,2000,17.96,,
CR.3,GMB,2006,21.53932952880859,,
CR.3,GMB,2010,22.34659957885742,,
CR.3,GMB,2013,30.18717956542969,,
CR.3,GMB,2018,26.3758602142334,,
CR.3,GMB,2020,28.79776000976563,,
CR.3,GNB,2000,5.31,,
CR.3,GNB,2006,8.200000000000001,,
CR.3,GNB,2014,6.593709945678711,,
CR.3,GNB,2022,13.7047004699707,,
CR.3,GNQ,2000,5.43,,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2000,27.5,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2001,28,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2002,28.6,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2003,29.2,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2004,29.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2005,30.5,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2006,31.1,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2007,31.6,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2008,32.1,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2009,32.8,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2010,33.4,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2011,34,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2012,34.7,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2013,35.3,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2014,35.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2015,36.3,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2016,36.7,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2017,36.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2018,36.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2019,36.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2020,36.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2021,36.9,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2022,37.1,UIS_EST,
CR.3,"GPE: Overall FY23, all 88 countries, December 2023",2023,37.4,UIS_EST,
CR.3,GRC,2006,83.05,,
CR.3,GRC,2007,84.63000000000001,,
CR.3,GRC,2008,84.24000000000001,,
CR.3,GRC,2009,84.44,,
CR.3,GRC,2010,85.68,,
CR.3,GRC,2011,85.64,,
CR.3,GRC,2012,85.82,,
CR.3,GRC,2013,86.87,,
CR.3,GRC,2014,89.67,,
CR.3,GRC,2015,90.62,,
CR.3,GRC,2016,91.89,,
CR.3,GRC,2017,92.92,,
CR.3,GRC,2018,94.03,,
CR.3,GRC,2019,94.71000000000001,,
CR.3,GRC,2020,95.14,,
CR.3,GRC,2021,93.06,,
CR.3,GTM,2000,19.7,,
CR.3,GTM,2006,24.9,,
CR.3,GTM,2011,24.51,,
CR.3,GTM,2014,34,,
CR.3,GTM,2015,26.33075904846191,,
CR.3,GTM,2022,25.64934921264648,,
CR.3,GTM,2023,47.7,,
CR.3,GUY,2000,42.54,,
CR.3,GUY,2006,49.47311019897461,,
CR.3,GUY,2009,55.49005126953125,,
CR.3,GUY,2014,56.14665985107422,,
CR.3,GUY,2019,61.75212860107422,,
CR.3,HND,2001,21.9,,
CR.3,HND,2004,22,,
CR.3,HND,2005,24.3,,
CR.3,HND,2006,24.87,,
CR.3,HND,2009,33.1,,
CR.3,HND,2010,34.8,,
CR.3,HND,2011,37.9,,
CR.3,HND,2012,37.8,,
CR.3,HND,2013,41.6,,
CR.3,HND,2014,37.1,,
CR.3,HND,2015,42.7,,
CR.3,HND,2016,43.4,,
CR.3,HND,2018,37.9,,
CR.3,HND,2019,42.4,,
CR.3,HND,2023,44.2,,
CR.3,HRV,2006,94.45,,
CR.3,HRV,2007,95.41,,
CR.3,HRV,2008,94.66,,
CR.3,HRV,2009,93.42,,
CR.3,HRV,2010,94.17,,
CR.3,HRV,2011,95.85000000000001,,
CR.3,HRV,2012,94.25,,
CR.3,HRV,2013,94.97,,
CR.3,HRV,2014,96.5,,
CR.3,HRV,2015,96.17999999999999,,
